"row ID";"?Admon";"Cod Via";"Departamento";"Gcd Departamento";"Nombre";"Nombre Proyecto";"Responsable";"Sector";"Sigla Proyecto";"Telefono";"Telefono G";"Ubicacion";"2016AbrRecaudo";"2016AbrTrafico";"2016AgoRecaudo";"2016AgoTrafico";"2016DicRecaudo";"2016DicTrafico";"2016EneRecaudo";"2016EneTrafico";"2016FebRecaudo";"2016FebTrafico";"2016JulRecaudo";"2016JulTrafico";"2016JunRecaudo";"2016JunTrafico";"2016MarRecaudo";"2016MarTrafico";"2016MayRecaudo";"2016MayTrafico";"2016NovRecaudo";"2016NovTrafico";"2016OctRecaudo";"2016OctTrafico";"2016SepRecaudo";"2016SepTrafico";"2017AbrRecaudo";"2017AbrTrafico";"2017AgoRecaudo";"2017AgoTrafico";"2017DicRecaudo";"2017DicTrafico";"2017EneRecaudo";"2017EneTrafico";"2017FebRecaudo";"2017FebTrafico";"2017JulRecaudo";"2017JulTrafico";"2017JunRecaudo";"2017JunTrafico";"2017MarRecaudo";"2017MarTrafico";"2017MayRecaudo";"2017MayTrafico";"2017NovRecaudo";"2017NovTrafico";"2017OctRecaudo";"2017OctTrafico";"2017SepRecaudo";"2017SepTrafico";"2018AbrRecaudo";"2018AbrTrafico";"2018AgoRecaudo";"2018AgoTrafico";"2018DicRecaudo";"2018DicTrafico";"2018EneRecaudo";"2018EneTrafico";"2018FebRecaudo";"2018FebTrafico";"2018JulRecaudo";"2018JulTrafico";"2018JunRecaudo";"2018JunTrafico";"2018MarRecaudo";"2018MarTrafico";"2018MayRecaudo";"2018MayTrafico";"2018NovRecaudo";"2018NovTrafico";"2018OctRecaudo";"2018OctTrafico";"2018SepRecaudo";"2018SeptTrafico";"Cat 1";"Cat 2";"Cat 3";"Cat 4";"Cat 5";"Cat 6";"Cat 7";"Cat 8";"Cat 9";"Eje Adic 2";"Eje Adicio";"Latitud";"Longitud"
"Row93";"DESARROLLO VIAL AL MAR SAS";;"Antioquia";5;"SAN CRISTOBAL";"CONCESIÓN AUTOPISTA AL MAR 1";"Concesión ANI";"Puente Aurrá - Medellín";"M1";"(1) 2863300";"3176676335   018000400016";"Oriente Occidente Km 39+600 Occidente Oriente Km 44+800, vía Santa Fe de Antioquia Medellín";0;0;1695942450;102953;2119734528;136925;0;0;0;0;1748023400;111671;0;0;0;0;0;0;1660905200;103944;1791859100;113155;1593378200;95336;1954679900;"3873,133333";1838369500;"3441,032258";2471531500;"4824,935484";2097589250;"4202,354839";1609127450;"3275,107143";1981341750;"3794,935484";1891626300;"3756,433333";1772398400;"3241,548387";1638329300;"3101,16129";1902702500;"3679,533333";1878220700;"3526,870968";1720362100;"3335,933333";1722756300;95059;1945408300;109774;2620090900;153358;1975223400;115449;1686556800;92218;2077614300;116300;2661981900;140738;2148234600;123030;1894166600;100790;1990148700;111805;2064759100;114361;1852019300;102910;16200;18300;39900;51900;62100;0;0;0;0;0;6300;"6,29706501";"-75,65404896"
"Row94";"DESARROLLO VIAL AL MAR SAS";;"Antioquia";5;"PALMITAS";"CONCESIÓN AUTOPISTA AL MAR 1";"Concesión ANI";"Puente Aurrá - Medellín";"M1";"3176676335   018000400016";"3176676335   018000400016";"Oriente Occidente Km 39+600 Occidente Oriente Km 44+800";0;0;1684191400;102756;1751298372;111372;0;0;0;0;1773989500;113653;0;0;0;0;0;0;1639931100;103254;1801628300;114494;1566355200;94356;1831072700;"3621,033333";1811144400;"3412,548387";2248674700;"4325,612903";2292398450;"4675,258065";1595590300;"3266,75";2007886900;"3879,612903";1828865600;"3640,666667";1752745500;"3219,290323";1742241300;"3353,870968";1918124700;"3691,633333";1933224000;"3660,741935";1669604500;"3243,4";1830973500;102598;1919259700;108994;2386973300;137566;2069127800;122738;1665738300;91246;2274093700;128548;2574916900;132218;2003782700;114366;2035593900;110179;2002961500;111665;2058098800;114501;1902985700;105747;16200;18300;39900;51900;62100;0;0;0;0;0;6300;"6,326315113";"-75,68860656"
"Row95";"Concesión Devimed";"6004";"Antioquia";5;"GUARNE";"DESARROLLO VIAL DEL ORIENTE DE MEDELLÍN";"Concesión ANI";"Medellín - Santuario";"DVM";"018000518427  - 408-08-42 - 3860085";"3206588921 - 3128199563";"Km 7 Autopista Medellín - Bogotá";7765660000;536188;9066145900;634257;8306219100;600295;9101842100;679452;7656559900;531865;7880164700;597034;8125945900;588643;8433963600;608554;8359895300;596588;7253507600;497690;7678974400;546704;8251193800;579692;8827077200;"19516,4";9614897200;"20129,48387";10415413400;"22774,70968";3646261000;"7080,129032";8013834600;"18141,42857";9669897200;"20633,03226";9099981800;"19970,26667";8766227400;"18138,74194";8992837500;"18868,54839";9382159500;"20216,8";9300313600;"19466,54839";8889648000;"18970,73333";9608647200;588284;10752452200;674263;11713169300;764383;10725265200;691087;9008453200;549527;10648860000;674174;10224871200;647580;10061257800;639142;9756123700;602788;10413150300;647119;10505361800;651998;10022595700;621268;12000;20900;16700;20900;41600;59300;59300;0;0;0;0;"6,327897805";"-75,51567505"
"Row102";"Concesión Autopistas del Río Magdalena";"6206";"Antioquia";5;"PUERTO BERRIO";"AUTOPISTAS AL RÍO MAGDALENA 2";"Concesión ANI";"Cisneros - Puerto Berrío (Incluye el Puente sobre el Río Magdalena)";"RM";"3183729221";"348326778";"Vía Alto de Dolores - Puerto Berrío";368256250;38652;415485550;44723;500581150;55099;479799850;54698;343740900;37056;415804550;45056;415667250;45195;412839700;46528;388707600;42022;416386700;44390;426841100;46189;374972200;40546;440529650;"1549,266667";415893250;"1386,129032";546898500;"1872,806452";587610850;"1957,709677";390357200;"1385";435708700;"1452,129032";425395700;"1472,533333";426187200;"1370,677419";410838850;"1348,677419";436259400;"1485,633333";447014250;"1483,064516";409318000;"1390,966667";479456100;46666;489252750;48233;577156100;60096;567245250;60148;424609400;40511;514470550;50340;581561450;53995;490294400;48889;488050050;46222;486971600;48311;526353800;51494;491273750;46965;8500;9300;19500;24800;27900;0;0;0;0;8400;8700;"6,496649662";"-74,50132825"
"Row103";"Concesión Vías del Nus – VINUS S.A.S";"6206";"Antioquia";5;"CISNEROS";"IP - VÍA DEL NUS";"Concesión ANI";"Cisneros - Alto de Dolores";"IP-VN";"321 812 2264";"311 739 5570 – 018000413724 – (4) 8603102";"KM 03+000 RUTA 6206. Via Cisneros - Puerto Berrio";172899900;19594;452540000;51395;547389550;63034;0;0;0;0;438940500;50285;437250400;50202;0;0;413543200;47667;453232600;51021;464692300;52571;406750050;46178;487534600;"1803,266667";474419800;"1686,354839";593596300;"2207,193548";628000200;"2192,064516";415602700;"1589,392857";492105900;"1738,193548";476318400;"1754,3";462502700;"1596,580645";461183000;"1609,258065";470879200;"1720,333333";488346800;"1727";438298950;"1584,2";498864700;55303;532323400;59146;624989000;72715;605354200;69598;444387600;48062;563140200;61606;611131600;63487;528228700;59421;511856900;55037;514702800;57370;564433200;61488;523584600;56575;8300;8900;8900;8900;18800;23900;27000;0;0;8400;8700;"6,536330315";"-75,07477738"
"Row104";;"45A07";"Santander";68;"CURITI";"ZIPAQUIRÁ - PALENQUE";"INVIAS";"San Gil - Bucaramanga";"ZP";"-1";"-1";"VIA BUCARAMANGA - SAN GIL";1213525900;111937;1369615200;132620;1646457200;171958;1736713600;191839;1222291800;113766;1149866500;129025;1254103500;128810;1513059500;154733;1323982000;127895;1419710700;136215;1423756400;139235;1277577400;119282;1556269700;"4971,866667";0;"0";0;"0";1800792800;"5967,387097";1255855400;"3972,178571";0;"0";1469882400;"4589,233333";1393241200;"4004,83871";1385312800;"4006";0;"0";0;"0";0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8200;8900;22900;28500;33300;0;0;0;0;9300;9500;"6,617696089";"-73,08030867"
"Row105";"Concesionaria Ruta Del Sol";"4511";"Santander";68;"AGUAS NEGRAS";"RUTA DEL SOL SECTOR 2";"INVIAS";"Río Ermitaño - La Lizama";"RDS2";"3165298177";"No cuenta con servicio";"Vía Rio Ermitaño La Lizama Km 84";2546234700;124425;2734145200;137888;3065557200;178389;3063540700;197229;2457978800;120500;2388458400;131106;2597787900;134885;2685764700;147347;2491920100;125077;2622276500;135228;2741272300;142278;2579418500;128349;2824812100;"4823";2786738900;"4300,548387";0;"0";3295425100;"6382,096774";2577829600;"4252,964286";2773621500;"4389,096774";2805698300;"4563,133333";2767695600;"4097,483871";2679812400;"4006,774194";0;"0";1893404600;"4691,55";2742259100;"4283,5";0;327786;0;395070;0;564309;0;449606;0;295750;0;401444;0;383911;0;394704;0;336838;0;384287;0;389079;0;342492;10500;13300;31200;37400;43900;0;0;0;0;9300;9500;"6,645326476";"-73,95246216"
"Row106";"Invias";"45A07";"Santander";68;"LOS CUROS";"ZIPAQUIRÁ - PALENQUE";"INVIAS";"San Gil - Bucaramanga";"ZP";"-1";"-1";"Vía San Gil - Bucaramanga Km 53+730 Jurisdicción Municipio de Piedecuesta";1444836100;127969;1609243550;149190;1885293900;188645;1884646000;199706;1456885100;129244;1308147500;139641;1466088800;142636;1698117650;166923;1535456400;141925;1665549100;153758;1660421100;156464;1538645250;138273;1752823350;"5447,633333";0;"0";0;"0";1990962400;"6378,258065";1510205100;"4612,892857";0;"0";1667709600;"5062,766667";1636824100;"4550,225806";1598617900;"4529,129032";0;"0";0;"0";0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8200;8900;22900;28500;33300;0;0;0;0;9300;9500;"6,825634367";"-72,99948187"
"Row109";"DEPARTAMENTO";"6602";"Santander";68;"LEBRIJA";"ZONA METROPOLITANA DE BUCARAMANGA";"Departamento";"Lebrija - Palenque";"ZMB";"3188884392";"No cuenta con servcicio";"Vía Fortuna - Bucaramanga Km 65+500 Jurisdicción del municipuio de Lebrija";907071950;135135;0;0;0;0;1632784850;248170;1516590650;223071;0;0;0;0;1606434800;238804;0;0;0;0;0;0;0;0;0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;8200;19600;26000;29800;0;0;0;0;0;0;"7,103127117";"-73,1886116"
"Row110";"Autopista Bucaramanga - Pamplona S.A.S.";"6603";"Santander";68;"EL PICACHO";"BUCARAMANGA - PAMPLONA";"Concesión ANI";"Bucaramanga - Cuestaboba";"BP";"301 568 2586";"301 568 2586";"Vía Bucaramanga - Pamplona Km. 48 + 000 Tramo que cubre: Bucaramaga – Pamplona";0;0;699828700;67890;754098700;78025;0;0;0;0;603535800;63458;0;0;0;0;0;0;668215500;65586;670084600;67676;627702300;62212;727289300;"2327,466667";742064000;"2239,032258";839589700;"2711,032258";780967900;"2545,516129";644494500;"2136";734409500;"2260";705948100;"2235,066667";679920300;"2060,548387";720243400;"2137,032258";758104800;"2351,033333";787062800;"2372,387097";701635300;"2185,333333";754531800;69528;772916900;71906;891568600;87229;840544750;82269;646295500;59850;787753300;73328;741190400;68859;755910808;71445;580060700;51792;716675300;67532;755005900;71078;718523700;66187;8500;9300;19500;24800;27900;0;0;0;0;8400;8700;"7,107993635";"-72,96896371"
"Row111";"RUTA DEL CACAO";"6602";"Santander";68;"RIO SOGAMOSO";"BUCARAMANGA - BARRANCABERMEJA - YONDÓ";"Concesión ANI";"Cruce Ruta 45 (La Fortuna) - Lebrija";"BBY";"317 573 8658";"310 391 0901 – 317 765 0144";"Vía Fortuna - Bucaramanga  Km 14 + 040";1244240800;139862;1380876700;152476;1516516600;171852;1407381400;165769;1250353400;137965;1395141600;155475;1344636600;148031;1342766700;152381;1288514800;144753;1312799500;145671;1346364700;149761;1318791300;145218;1338833300;"4820,633333";1373798000;"4748,580645";948616500;"3313,032258";1497558800;"5365,677419";1264700100;"4744,071429";1397535300;"4850,677419";1342112700;"4822,9";1340984000;"4582,193548";1305408900;"4489,032258";1412049900;"4994,866667";1451480600;"4954,16129";1324665000;"4684,9";1122420400;132045;1234582700;141883;1428273500;163816;940673400;112962;973823400;114889;1233018400;142366;1200844700;138800;1162331350;137239;1139217300;131497;1206201300;137159;1214083000;138482;1144462800;130827;8500;9300;19500;24800;27900;0;0;0;0;8400;8700;"7,118249043";"-73,44054376"
"Row112";"DEPARTAMENTO";"45A08";"Santander";68;"RIONEGRO";"ZONA METROPOLITANA DE BUCARAMANGA";"Departamento";"La cemento - Rionegro";"ZMB";"6569259";"No cuenta con servicio";"Vía Bucaramanga - Rionegro Km 13";636819450;72496;0;0;0;0;1394896500;171327;1096419550;121789;0;0;0;0;1205491550;139172;0;0;0;0;0;0;0;0;0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7200;8200;19600;26000;29800;0;0;0;0;0;0;"7,243267526";"-73,14940378"
"Row113";"INVIAS";"6602";"Santander";68;"LA GOMEZ";"RUTA DEL SOL SECTOR 2";"INVIAS";"Cruce Ruta 45 (La Fortuna) - Lebrija";"RDS2";"-1";"-1";"Vía La Lizama – San Alberto Km 37 + 300";2261329600;100227;2227341500;101799;2425108100;131745;2695568200;161196;2265419600;100913;2065560500;100873;2199403900;103249;2363856300;115893;2026185600;93041;2171275200;102179;2180218900;104881;2126744600;96511;2361947000;"3602,066667";2372589300;"3164,225806";0;"0";2717115800;"4895,451613";2100582200;"3149,928571";2273813700;"3181,483871";2286764700;"3282,7";2304371500;"3046,709677";2219154300;"2963,387097";0;"0";1572666900;"3483,1";2282550200;"3119,266667";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10500;13300;31200;37400;43900;0;0;0;0;9300;9500;"7,397175967";"-73,5465192"
"Row116";"CONCESION UNION  VIAL RIO PAMPLONITA";"5505";"Norte de Santander";54;"LOS ACACIOS";"ÁREA METROPOLITANA DE CÚCUTA Y NORTE DE SANTANDER";"Concesión ANI";"Pamplona - Cúcuta";"AMC";"(7) 5767878";"3203452139";"Km 119+900";1115880600;151553;1294630350;181082;1294463650;187561;1267693550;190052;1087644100;148877;1176423350;174848;1148420200;164165;1272424450;183403;1223572200;172970;1176485100;164662;1239351500;177569;1146350050;160725;1329877600;"6157,733333";1369906450;"5935,096774";1432306700;"6386,451613";1334227300;"6223,83871";1136237150;"5382,928571";1361313100;"5997,741935";1300072300;"5910,833333";1230218050;"5313,516129";1283757850;"5559,354839";1343525500;"5897,5";1388879100;"5963,225806";1258617000;"5546,233333";1333516100;173194;1552884800;206199;1614721200;216634;1502644550;207255;1173914800;152652;1518446800;203968;1407827250;186892;1467338500;198849;1325193300;175876;1385363700;182471;1428226700;187477;1418386600;186508;6100;8700;19500;25100;28500;0;0;0;0;8500;8800;"7,72138208";"-72,57131701"
"Row117";"Concesionaria San Simón S.A";"7010";"Norte de Santander";54;"LA PARADA";"ÁREA METROPOLITANA DE CÚCUTA Y NORTE DE SANTANDER";"Concesión ANI";"Cúcuta - Puente Internacional Simón Bolívar";"AMC";"3104946611";"320 345 2139";"Km. 2 de la Autopista Internacional que comunica a Cúcuta con San Antonio";460244100;366972;474419650;418040;495201600;462565;403208150;332881;428755300;343622;451820650;381386;426801700;352280;441131800;355894;462278000;374540;455971150;431108;474889250;453551;488111100;457070;444994300;"13678,73333";506928050;"15249,16129";531263450;"17109,32258";437214050;"13189,25806";451620500;"14590,42857";481984850;"14441,32258";453421150;"14010,03333";508070250;"14789,58065";484992300;"13983";495470800;"15647,36667";491163750;"14901";503683400;"15600,96667";532405850;498338;554791000;534735;577241800;611385;473183250;454683;497570250;454425;526882750;515520;500515500;486228;520871850;487234;541808500;511312;542384500;541036;562431800;552355;564212350;544885;2000;2000;2000;2000;2000;0;0;0;0;0;2000;"7,867456472";"-72,48416464"
"Row118";"Concesionaria San Simón S.A";;"Norte de Santander";54;"EL ESCOBAL";"ÁREA METROPOLITANA DE CÚCUTA Y NORTE DE SANTANDER";"Concesión ANI";"Avenida Demetrio  Mendoza";"AMC";"(7) 5767878";"320 345 2139";"Avenida Demetrio Mendoza vía a Ureña";38948000;75100;41066000;87755;47241000;101253;31516000;66963;35249000;71955;38375200;79769;35196000;71642;35502000;71917;38025000;75916;41777350;92443;43372000;95902;43929200;93932;42592000;"2995,566667";46841100;"3276";51503200;"3630,322581";40087500;"2857,483871";41714300;"3123,107143";45020100;"3114,870968";40989100;"3011,466667";48830950;"3169";43873500;"2971,645161";47419100;"3413,2";48139400;"3398,741935";46768000;"3421,3";50210200;109868;53726000;118786;58381000;137281;42268700;93452;46380000;96997;49920600;114685;46826000;106294;48632500;108377;50233700;109740;51385000;121283;52761200;121039;51338200;116398;2000;2000;2000;2000;2000;0;0;0;0;0;2000;"7,91059804";"-72,46945002"
"Row119";"Concesión Ruta al Mar";"2513";"Córdoba";23;"LA APARTADA";"IP - ANTIOQUIA BOLIVAR";"Concesión ANI";"Caucasia - Planeta Rica";"IP-AB";"3102467118";"3216177100";"Vía Caucasia – Planeta Rica  Km 12";1199996750;103840;2610716100;113156;2561059200;125142;1597246800;167764;1190170100;107243;1964287700;97907;2143858600;106122;1346262000;129057;1293357550;110086;2314701800;102194;2400146900;106531;2302741200;98690;2442400700;"3597,133333";2402708600;"3261,677419";2749320100;"4050,580645";2787817500;"4561,774194";2177677400;"3092,178571";2325983100;"3101,548387";2352045100;"3210,133333";2344824200;"3010";2278668100;"2822,903226";2324861000;"3037,1";2437576500;"3153,612903";2278156300;"3003,033333";2530859100;104712;2550116400;106610;2929608400;135689;3132844000;154890;2334329200;91808;2310159500;102404;909735300;59339;2608384500;116155;1810370900;78775;2494361300;102281;2489442700;105480;2264312800;93183;12600;18600;18600;18600;33600;53600;61800;0;0;0;0;"8,031280606";"-75,30171963"
"Row120";"Concesión ruta el sol";"4514";"Cesar";20;"MORRISON";"RUTA DEL SOL SECTOR 2";"INVIAS";"San Alberto - La Mata";"RDS2";"3165280395";"No cuenta con servicio";"Km 28+500 Vía San Alberto – Aguaclara";2690094300;183641;2728462700;191195;2989292500;233909;3257141600;272137;2652463500;179564;2341787100;178316;2550548400;186452;2850505400;207652;2548158700;179257;2651740600;188696;2665293200;192399;2571117800;179391;2972648400;"6684,966667";2873714400;"5990,903226";0;"0";3406072100;"8510,225806";2614997600;"5970,607143";2849340200;"6085,16129";2880574300;"6309,433333";2863700300;"5851,483871";2825286100;"5803,225806";0;"0";1988270500;"6543,7";2852240400;"6067,866667";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9400;10300;21400;27400;31200;0;0;0;0;9300;9500;"8,09234873";"-73,56001492"
"Row121";"Concesión ruta el sol";"7007";"Cesar";20;"PLATANAL";"RUTA DEL SOL SECTOR 2";"INVIAS";"Aguaclara - Río de Oro";"RDS2";"-1";"-1";"Km 14 Vía Aguasclaras – Ocaña";659543500;66343;674910100;67511;691538300;73677;666300900;78224;545371400;58097;534863200;60989;606806600;64349;633657100;67922;620052500;64141;651560900;65985;661010800;67328;592488500;61066;634047300;"2129,6";695406600;"2089";0;"0";696016500;"2417";571775600;"1984,285714";648185800;"2050,709677";622617500;"2064,2";600920400;"1902";624979700;"1946,870968";0;"0";448143800;"2088,5";692969100;"2118,7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7900;8900;18800;23800;27300;0;0;0;0;8100;8400;"8,23123833";"-73,49857234"
"Row122";"Concesión Ruta al Mar";"2513";"Córdoba";23;"MANGUITOS";"IP - ANTIOQUIA BOLIVAR";"Concesión ANI";"Caucasia - Planeta Rica";"IP-AB";"-1";"3216177100";"Vía Caucasia – Planeta Rica (Municipio de Plaza Bonita) Cubre Tramo Buenavista – Planeta Rica";0;0;2209057900;138851;2341947950;157311;0;0;0;0;1588506150;116586;363342000;28198;0;0;0;0;2002014550;127987;2096084650;134411;2010445300;125569;2356884300;"4614,233333";2307800400;"4084,290323";2667556800;"5052,516129";2637728850;"5545,612903";2051017900;"4090,035714";2300498500;"4193,096774";2315760100;"4348,233333";2270883000;"4070,419355";2270363000;"3988,612903";2288601000;"4175";2356259400;"4123,516129";2266569700;"4049,9";2575713400;122133;2576352800;124377;2872627100;150954;3107466400;175756;2397012100;110916;2413777200;121014;1287208700;80263;2642357100;132792;1989442400;99084;2517833100;119806;2557701800;124871;2291593600;109983;12600;18600;18600;18600;33600;53600;61800;0;0;0;0;"8,301572194";"-75,53009875"
"Row123";;"7006";"Cesar";20;"GAMARRA";"RUTA DEL SOL SECTOR 2";"INVIAS";"Gamarra - Aguachica";"RDS2";"-1";"-1";;15697200;15697200;57026900;57026900;34759400;34759400;0;0;0;0;16223200;16223200;18442400;18442400;0;0;27052700;27052700;61982200;61982200;40580900;40580900;104667700;104667700;49364800;"1314,2";28713300;"1248,677419";0;"0";28720700;"1402,193548";30216900;"1414,678571";26562300;"1270,096774";10378000;"1201,566667";37846000;"1288,645161";21857400;"1254,548387";0;"0";38872700;"1277,8";34329300;"1244,966667";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7900;8900;18800;23800;27300;0;0;0;0;8100;8400;"8,329119646";"-73,69204914"
"Row125";"Vías las Américas S.A.S";"2513";"Córdoba";23;"PURGATORIO";"IP - ANTIOQUIA BOLIVAR";"Concesión ANI";"Caucasia - Planeta Rica";"IP-AB";"3116346239 - 3116346139";"947911207";"Via Planeta Rica – Montería Km 32+500 Recorrido 49 KMS";693476000;85919;753713200;95120;864006300;110439;937469500;123889;718555700;89737;728208400;94673;767762200;96542;829566900;105636;735940600;92443;754804700;94204;776502400;97696;719074300;89786;882347900;"3386,166667";965059600;"5951,712121";1558436700;"3504,064516";932830500;"3806,612903";697092900;"2979,821429";861075200;"3153,096774";844012600;"3230,4";783381200;"2993,483871";819318600;"2960,129032";1348990700;"3020,8";1361246800;"2925,290323";1262420600;"2829,6";1330776600;86736;1360299600;92291;1545757200;108378;1689762000;117549;1246570700;79774;1349502800;91719;1198105300;81844;1437264300;96913;1240759700;82801;1322513100;90131;1381690400;93664;1280051100;85496;12600;18600;18600;18600;33600;53600;61800;0;0;0;0;"8,630659425";"-75,76376955"
"Row126";"Conseción Ruta al Mar";"3306";"Córdoba";23;"SAN CARLOS";"IP - ANTIOQUIA BOLIVAR";"Concesión ANI";"Monteria - San Carlos";"IP-AB";"-1";"3216177100";"Vía Montería - San Carlos ubicado sobre el Km, 9+700";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12300;18200;18200;19500;19500;28300;28700;0;0;0;0;"8,772659788";"-75,74238315"
"Row127";"Vías las Americas S.A.S";"7401";"Córdoba";23;"CEDROS";"IP - ANTIOQUIA BOLIVAR";"Concesión ANI";"Puerto Rey - Monteria";"IP-AB";"3116346193 - 3116346192";"094 - 7911207";"Via Puerto Rey – Montería Km 47 Recorrido  67 KMS";503644000;61000;546946900;66105;599815600;73872;578263300;75446;501883500;61695;560849300;68352;559061000;66588;585395300;72841;530609600;64686;552760500;66984;560851800;68420;534704900;64850;559498100;"2227,666667";600418200;"3769,611111";847882800;"2042,354839";598827300;"2373,870968";483816100;"2023";534894000;"2017,193548";535334400;"2055,766667";559761100;"2057,677419";491698800;"1874,645161";727359800;"1769,666667";750025500;"1749,903226";745050000;"1755,5";731159700;51514;765823600;55198;863206700;64190;833068800;61109;672540700;47349;859591400;59113;1106416900;67981;820388600;58944;900178100;58799;745995500;53727;801349500;57076;774830600;54243;12600;18600;18600;18600;33600;53600;61800;0;0;0;0;"8,819768367";"-75,99889801"
"Row128";"Concesión Autopistas de la Sabana Córdoba - Sucre";"2103";"Córdoba";23;"LOS GARZONES 1 Y LOS GARZONES 2";"CÓRDOBA - SUCRE";"Concesión ANI";"Montería - Cereté";"CS";"3124964386";"3184095455 – 3182406622";"Vía Monteria - Lorica Km. 1 más 320 metros";1870379500;406289;2247616700;446984;2402543800;489650;2123530400;469804;1842983900;401559;2062744000;451228;1998127300;438555;2046876500;452539;1965232200;434116;2183895700;437048;2224789300;445569;2163209900;428369;2208017100;"14421,56667";2409301850;"14449,70968";2418720300;"15392,83871";2344087100;"15138,25806";2044916000;"13916,14286";2316655300;"14444,51613";2207306300;"14316,7";2280191300;"14091,70968";2202263700;"13840,93548";2231669900;"14350,46667";2260215800;"13885,93548";2230823700;"13944,16667";2220210600;415892;2357623400;440409;2545314300;481567;2362288700;457150;2064390800;382433;2350217100;441564;2264832300;419963;2314014100;437121;2276341300;423826;2296373800;430763;2418556400;446850;2257823200;420007;4500;12000;18600;23600;27100;0;0;0;0;0;0;"8,827783";"-75,836761"
"Row129";"INVIAS";"4515";"Cesar";20;"PAILITAS";"RUTA DEL SOL SECTOR 2";"INVIAS";"La Mata - San Roque";"RDS2";"3165280395";"-1";"Km 28+500 Vía La Mata – San Roque";2577868900;163333;2648774000;173029;2903656000;214955;3101212200;251656;2462828900;155982;2204545900;159179;2435611300;167053;2737804300;188816;2471688000;161484;2605483800;172427;2621567700;176583;2505795000;163306;2809776300;"6033,3";2738032800;"5325";0;"0";3301071900;"7981,774194";2485962900;"5304";2719216800;"5452,387097";2750311900;"5660,666667";2689830600;"5125,806452";2662849400;"5091,870968";0;"0";1899992800;"5835,7";2706372700;"5331,033333";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9400;10300;21400;27400;31200;0;0;0;0;9300;9500;"8,852803854";"-73,66972216"
"Row130";"Concesión Ruta al Mar";"2103";"Córdoba";23;"MATA DE CAÑA";"IP - ANTIOQUIA BOLIVAR";"Concesión ANI";"Cereté - Lorica";"IP-AB";"3102468199 - 3145007265";"3216177100";"Vía Monteria - Lorica Km 32+700 Metros";604127400;73636;864602300;73147;1040575300;88102;1011029900;135359;653211700;79026;1024817100;85713;1021535800;82108;838102600;105414;701718900;83863;842121000;70050;885613700;73969;783102900;64695;1107623100;"2904,866667";933511700;"2375,870968";1076174200;"2790,548387";1320860500;"3605,387097";720857800;"2014,178571";968318600;"2512,580645";941225550;"2485,966667";837182000;"2112,483871";806559100;"2042,064516";868408000;"2279,233333";892373900;"2256,83871";814192600;"2122,6";829257400;61920;978131500;73893;1171301300;90098;1367271200;109344;729917300;54227;1079628500;81659;1124086200;78611;1042166000;79789;865436800;62764;930243400;69842;1024705000;76946;904462500;66819;12300;18200;18200;18200;19500;28300;28400;0;0;0;0;"9,091425667";"-75,81987948"
"Row131";"Concesión Autopistas de la Sabana Córdoba - Sucre";"2515";"Sucre";70;"LAS FLORES";"CÓRDOBA - SUCRE";"Concesión ANI";"Sincelejo - Puerta de Hierro";"CS";"3124964386";"3184095455 – 3182406622";"Vía Sincelejo – Carmen de Bolivar Km 05+600";1534592800;297445;1920840500;314944;2095298000;361104;1697474500;338197;1504194600;293907;1590034000;311663;1532800100;303632;1627858200;322998;1559250200;307021;1888657200;314431;1932590600;319818;1866478600;310695;1815148200;"10049,03333";1916819500;"9961,774194";2141535800;"11598,03226";1978579200;"10768,96774";1724084100;"9852,142857";1915903400;"10070,54839";1856805800;"9969,633333";1904741500;"9863,870968";1875416100;"9681,806452";1943581000;"10366,06667";1935399500;"10089,64516";1885763400;"10145,23333";1924229300;297108;1984791600;306438;2189068500;349194;2035837600;333117;1761995200;272515;1944515900;308496;1741102500;287894;1960265200;310113;1856112100;295749;1952336300;302765;2006963600;314521;1921358800;299307;4500;12000;18600;23600;27100;0;0;0;0;0;0;"9,318846937";"-75,31995382"
